Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7129146,WHOSIS_000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,,,,,,,81.3 [81.3-81.4],81.3088329,81.27703662,81.39574512,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7130532,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,,,,,,,74.2 [73.9-74.5],74.17030726,73.85164278,74.50268226,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7131697,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2017,,,,,,,77.2 [76.9-77.7],77.22944399,76.85215773,77.74782107,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7133878,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2009,,,,,,,72.9 [72.4-73.3],72.85162379,72.41313613,73.29217582,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7134481,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,SEX,SEX_MLE,2001,,,,,,,67.2 [66.9-67.6],67.20418497,66.85536463,67.58481995,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7134569,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2014,,,,,,,78.2 [77.9-78.6],78.22558226,77.88382221,78.58477352,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7134871,WHOSIS_000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,83.3 [83.3-83.4],83.33372621,83.31103405,83.41222501,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7135247,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,,,,,,,77.6 [77.6-77.6],77.56192606,77.55792614,77.62760947,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7135782,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,67.8 [67.1-68.5],67.84084271,67.14624477,68.48610198,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7136283,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2003,,,,,,,56.9 [55.8-57.8],56.86009261,55.79093799,57.7963652,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7140580,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2005,,,,,,,68.6 [68.6-68.7],68.63469223,68.59351497,68.723978,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7142558,WHOSIS_000001,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_BTSX,2005,,,,,,,68.2 [67.6-68.7],68.16382022,67.62405028,68.68799481,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7142617,WHOSIS_000001,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,59.6 [58.1-61.4],59.56689337,58.06747721,61.3881174,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7143838,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,68.0 [67.3-68.9],68.01723212,67.26618398,68.86893195,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7143862,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,77.6 [77.5-77.7],77.57714875,77.4569744,77.7476898,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7144508,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,77.7 [77.4-78.3],77.71554764,77.38467487,78.27588386,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7144551,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,79.8 [79.6-80.1],79.83910882,79.63400077,80.12445798,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7144936,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,83.6 [83.5-83.8],83.64715791,83.52663787,83.81402952,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7145148,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,65.8 [64.9-66.8],65.84948383,64.89456963,66.83014483,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7145235,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_MLE,2018,,,,,,,75.0 [74.6-75.6],75.00979639,74.59525892,75.5949253,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7146823,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,,,,,,,61.8 [61.2-62.4],61.79080827,61.1534223,62.41442628,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7147308,WHOSIS_000001,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2021,,,,,,,57.7 [56.6-58.8],57.66202708,56.63520188,58.76616892,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7148945,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,SEX_MLE,2010,,,,,,,59.0 [58.2-60.0],59.02745227,58.21452602,59.97084619,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7150111,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,78.1 [78.1-78.2],78.12094465,78.10839073,78.21224035,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7150141,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,,,,,,,63.2 [62.3-64.2],63.17091217,62.2998359,64.16824751,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7150508,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,,,,,,,77.2 [77.1-77.3],77.15013883,77.11867757,77.25347894,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7151616,WHOSIS_000001,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,80.1 [79.8-80.6],80.12636552,79.79051976,80.58218428,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7153041,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2014,,,,,,,81.2 [81.2-81.3],81.19298738,81.16351832,81.28985208,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7154145,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,69.3 [68.6-70.2],69.30773512,68.57834151,70.20087154,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7154546,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,75.6 [75.6-75.7],75.64155212,75.59578185,75.74900976,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7155056,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,SEX_MLE,2000,,,,,,,71.2 [71.0-71.4],71.18059314,71.01136525,71.42134082,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7155295,WHOSIS_000001,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2006,,,,,,,57.8 [57.0-58.6],57.81812716,56.96459238,58.60315198,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7156961,WHOSIS_000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2006,,,,,,,50.4 [50.1-50.8],50.35679552,50.06392374,50.75352254,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7157263,WHOSIS_000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,62.3 [61.8-62.8],62.31684321,61.79728307,62.82602631,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7157803,WHOSIS_000001,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,70.7 [70.0-71.4],70.71957673,70.01918122,71.37650881,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7158511,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,72.7 [72.5-73.1],72.7353193,72.46659643,73.06425729,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7159321,WHOSIS_000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_MLE,2017,,,,,,,80.4 [80.3-80.4],80.39306635,80.33761841,80.4485143,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7159540,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_BTSX,2002,,,,,,,52.9 [52.0-53.9],52.90318218,52.01836968,53.88623719,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7160202,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,,,,,,,77.1 [76.8-77.3],77.06996179,76.76957784,77.34770697,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7160581,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2021,,,,,,,66.3 [65.7-67.1],66.3483713,65.65810866,67.11814547,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7161815,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,78.9 [78.5-79.3],78.89396014,78.54907418,79.33697379,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7162141,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_MLE,2018,,,,,,,67.5 [67.4-67.6],67.50123441,67.44804634,67.55442247,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7163154,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,,,,,,,80.9 [80.9-81.0],80.93676029,80.87928081,80.99423977,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7163926,WHOSIS_000001,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2014,,,,,,,73.0 [72.9-73.1],72.99292073,72.94580319,73.09452843,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7164348,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2017,,,,,,,60.4 [59.5-61.3],60.36108105,59.46420888,61.31936641,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7165530,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_MLE,2003,,,,,,,51.9 [51.1-52.6],51.89964372,51.06003937,52.64725287,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7165673,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2012,,,,,,,68.1 [67.4-68.7],68.07259138,67.43639836,68.73323337,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7166122,WHOSIS_000001,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_BTSX,2012,,,,,,,80.4 [80.3-80.5],80.37588921,80.34809954,80.4587286,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7166437,WHOSIS_000001,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,60.6 [59.9-61.6],60.63154328,59.86595062,61.61830656,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7167076,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_BTSX,2008,,,,,,,56.3 [55.5-57.2],56.32188866,55.4514052,57.23157991,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7167445,WHOSIS_000001,COUNTRY,PAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2017,,,,,,,78.3 [78.1-78.6],78.33177954,78.14862014,78.59998741,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7169326,WHOSIS_000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,63.3 [62.7-64.0],63.25976065,62.67771802,63.95391892,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7172012,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2014,,,,,,,58.9 [58.0-59.9],58.88913939,58.0238265,59.94536825,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7172595,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_FMLE,2005,,,,,,,54.4 [53.4-55.3],54.39359628,53.41504958,55.34762996,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7172955,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,67.5 [67.2-67.9],67.52182835,67.15120613,67.93606612,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7173674,WHOSIS_000001,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,83.1 [83.0-83.2],83.06299549,83.02741977,83.1592111,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7173691,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2012,,,,,,,62.6 [62.0-63.5],62.61486537,62.00116902,63.46807559,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7175052,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2005,,,,,,,74.1 [74.0-74.1],74.06194883,74.04969814,74.14126058,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7175084,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2021,,,,,,,68.3 [67.5-68.9],68.26540804,67.48008262,68.9397093,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7175693,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_BTSX,2009,,,,,,,79.6 [79.6-79.7],79.61497249,79.60744601,79.6875445,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7176553,WHOSIS_000001,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_BTSX,2021,,,,,,,82.8 [82.6-83.0],82.78028566,82.63528409,82.97918618,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7176673,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,65.2 [63.9-66.4],65.16840503,63.93606618,66.36869086,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7176745,WHOSIS_000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,69.1 [68.7-69.6],69.14860157,68.74409525,69.55051324,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7176913,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_MLE,2012,,,,,,,59.1 [58.3-59.8],59.13535244,58.3250553,59.79456907,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7177596,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2007,,,,,,,77.2 [77.0-77.6],77.24439779,76.98322091,77.61099072,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7177854,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,74.6 [74.5-74.7],74.58939214,74.52347391,74.70073958,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7178818,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_MLE,2000,,,,,,,57.3 [56.4-58.4],57.29576731,56.39430065,58.37656144,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7179012,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2003,,,,,,,54.5 [53.7-55.2],54.45432637,53.71622961,55.23308102,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7179788,WHOSIS_000001,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,64.9 [64.1-65.7],64.89433169,64.14342951,65.73826355,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7180161,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2003,,,,,,,81.2 [81.2-81.3],81.21818731,81.20881291,81.30301025,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7180666,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_MLE,2011,,,,,,,68.6 [68.2-69.0],68.60235026,68.22794693,68.96189298,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7181215,WHOSIS_000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,76.7 [76.6-76.8],76.67290378,76.57167127,76.84344397,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7182268,WHOSIS_000001,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,72.8 [72.5-73.1],72.79473614,72.53058061,73.08492145,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7182503,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,83.9 [83.8-83.9],83.85616759,83.84932913,83.92984684,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7182888,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_MLE,2014,,,,,,,78.5 [78.0-79.0],78.47263403,77.97451212,79.04383208,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7184275,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_MLE,2014,,,,,,,71.7 [71.2-72.5],71.73625434,71.17670283,72.51064141,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7184346,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,45.4 [44.3-46.7],45.38880626,44.31821352,46.67152731,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7184473,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2007,,,,,,,66.6 [66.2-67.2],66.61046936,66.19645458,67.15540041,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7186950,WHOSIS_000001,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2002,,,,,,,61.9 [61.0-62.8],61.85318117,60.95018646,62.84367141,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7188158,WHOSIS_000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,70.5 [70.5-70.6],70.54448477,70.53860665,70.60359784,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7188332,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2018,,,,,,,78.3 [78.3-78.5],78.33929688,78.27775101,78.46374078,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7188675,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2005,,,,,,,67.4 [67.0-68.0],67.44595807,67.03848188,67.96878111,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7190475,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,,,,,,,63.6 [62.8-64.5],63.64852176,62.76698697,64.52568587,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7190880,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_MLE,2011,,,,,,,71.4 [71.1-71.7],71.36373813,71.13734131,71.69254526,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7195426,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,49.3 [48.5-50.3],49.28669548,48.45863444,50.2813851,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7195851,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2003,,,,,,,80.8 [80.8-81.0],80.84961682,80.76513764,81.00864283,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7196059,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_BTSX,2006,,,,,,,57.5 [56.8-58.5],57.53120192,56.78358325,58.45947299,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7197592,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2001,,,,,,,46.2 [44.6-48.0],46.15937903,44.62493495,47.98125292,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7199458,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,,,,,,,51.1 [49.7-52.8],51.12880421,49.73508775,52.80082367,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7202137,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2009,,,,,,,75.9 [75.8-75.9],75.85194237,75.82719417,75.9348478,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7203261,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_MLE,2010,,,,,,,68.0 [67.6-68.5],67.95019202,67.56854517,68.52675048,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7203356,WHOSIS_000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,78.5 [78.5-78.6],78.52779165,78.5212048,78.60734768,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7203665,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2018,,,,,,,77.2 [76.9-77.6],77.21252704,76.90896492,77.57414286,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
