SpatialDimType,SpatialDim,Dim1,TimeDim,NumericValue
COUNTRY,BWA,Both,2006,54.88555112
COUNTRY,BRB,Male,2014,75.07812414
COUNTRY,IRL,Male,2002,74.86858817
COUNTRY,CAN,Male,2003,77.16240072
COUNTRY,ECU,Male,2001,70.01634084
COUNTRY,BFA,Male,2001,50.7957366
COUNTRY,URY,Both,2016,76.84527198
COUNTRY,GUY,Male,2006,62.50706321
COUNTRY,MDV,Both,2008,74.09191071
COUNTRY,BGD,Both,2008,69.03267464
COUNTRY,MRT,Female,2000,62.90875608
COUNTRY,LSO,Male,2006,41.34729039
COUNTRY,TCD,Both,2006,53.09314194
WORLDBANKINCOMEGROUP,WB_HI,Both,2010,79.83143411
COUNTRY,MUS,Female,2013,77.23197421
COUNTRY,PRY,Male,2003,72.56783416
COUNTRY,KIR,Male,2016,58.48817254
COUNTRY,STP,Female,2004,66.66189873
COUNTRY,MYS,Female,2000,75.47795543
COUNTRY,AGO,Female,2000,51.85894906
COUNTRY,NER,Female,2010,59.07669999
COUNTRY,COG,Female,2012,61.44375007
COUNTRY,BWA,Female,2010,59.40629535
COUNTRY,MDG,Female,2006,62.3579276
REGION,EMR,Female,2006,68.46229876
COUNTRY,SLE,Female,2017,59.97648447
COUNTRY,COG,Both,2019,62.75844008
COUNTRY,KEN,Both,2001,54.33283599
COUNTRY,LBN,Both,2009,77.79033646
COUNTRY,PHL,Male,2005,65.53883324
COUNTRY,USA,Both,2000,76.65847648
COUNTRY,LTU,Female,2005,77.16590703
COUNTRY,BWA,Female,2013,62.4969152
COUNTRY,BDI,Both,2001,45.560229
COUNTRY,GTM,Female,2011,74.53606433
COUNTRY,CHE,Male,2021,81.48440921
COUNTRY,AUT,Male,2002,75.72034657
COUNTRY,MUS,Both,2008,72.86571029
COUNTRY,MDG,Female,2011,63.85037552
COUNTRY,SYC,Male,2000,67.89040471
COUNTRY,PRI,Female,2017,81.7659279
COUNTRY,PRI,Both,2006,78.05684106
COUNTRY,BWA,Male,2012,57.72246622
COUNTRY,URY,Male,2000,70.68700942
COUNTRY,HUN,Male,2000,67.10615636
COUNTRY,RWA,Male,2017,65.35537217
COUNTRY,TCD,Female,2016,59.76049635
COUNTRY,SLB,Female,2008,66.77198754
COUNTRY,COG,Both,2021,63.17262301
COUNTRY,CIV,Male,2009,55.42017951
COUNTRY,JPN,Male,2003,78.70778533
COUNTRY,ARE,Both,2000,78.11838329
COUNTRY,KGZ,Both,2005,67.04293061
COUNTRY,MDV,Both,2018,78.67792046
COUNTRY,LBN,Both,2004,77.0970413
COUNTRY,SYC,Both,2002,72.11976114
COUNTRY,BEL,Both,2012,80.07118579
COUNTRY,ZMB,Female,2004,49.98491613
COUNTRY,LAO,Male,2015,64.66146714
COUNTRY,LSO,Male,2013,46.24830612
COUNTRY,MDG,Male,2021,61.86037197
COUNTRY,ESP,Both,2000,79.09037288
REGION,WPR,Both,2004,72.92242384
COUNTRY,BTN,Female,2004,69.63696233
COUNTRY,NLD,Both,2003,78.52543386
COUNTRY,GUY,Both,2007,65.67248785
COUNTRY,GNB,Female,2006,54.88886321
COUNTRY,GNQ,Male,2019,59.88290187
COUNTRY,MYS,Male,2017,72.68496902
COUNTRY,ZWE,Female,2012,57.11657707
COUNTRY,BTN,Male,2006,69.17739464
COUNTRY,NGA,Both,2011,60.1981229
COUNTRY,PER,Female,2015,81.94680531
COUNTRY,GRC,Male,2005,76.98607158
COUNTRY,ITA,Both,2015,82.20433624
COUNTRY,HTI,Female,2016,63.11142345
COUNTRY,MAR,Both,2015,73.26259745
COUNTRY,ESP,Male,2019,80.53744655
COUNTRY,MYS,Both,2006,74.30399222
COUNTRY,RWA,Male,2021,65.44899108
REGION,SEAR,Female,2015,71.92408266
COUNTRY,ARG,Male,2004,71.47750548
COUNTRY,SWZ,Male,2014,48.08523003
COUNTRY,MDA,Both,2000,65.65922366
COUNTRY,UZB,Male,2010,64.38672364
COUNTRY,GUY,Female,2008,68.84959017
COUNTRY,UZB,Male,2008,63.04041669
COUNTRY,KIR,Female,2006,64.53529403
COUNTRY,BWA,Female,2004,52.81892287
COUNTRY,GUY,Female,2016,70.91045823
COUNTRY,BLZ,Female,2007,75.55666576
COUNTRY,AUT,Female,2000,80.98140021
COUNTRY,GMB,Male,2015,61.87149352
COUNTRY,TLS,Female,2013,68.84130151
COUNTRY,COL,Female,2012,79.86246002
COUNTRY,MLI,Female,2005,56.11851412
COUNTRY,MLI,Female,2011,59.38215829
COUNTRY,AFG,Male,2012,59.42176565
COUNTRY,SEN,Both,2001,59.28989485
GLOBAL,GLOBAL,Female,2016,75.07098838
COUNTRY,CIV,Female,2002,53.79916354
COUNTRY,PAN,Both,2012,77.44906477
COUNTRY,DOM,Male,2018,70.38140483
COUNTRY,GEO,Both,2016,72.63239027
COUNTRY,IRQ,Male,2018,70.41628421
COUNTRY,AGO,Female,2008,58.23962808
COUNTRY,BGR,Female,2015,78.03978724
COUNTRY,PRY,Male,2016,72.11745086
COUNTRY,FSM,Both,2011,64.90882285
REGION,SEAR,Both,2005,66.31183727
COUNTRY,KHM,Female,2001,62.1798232
COUNTRY,IRQ,Both,2018,73.06286041
COUNTRY,MLT,Both,2003,78.67686
COUNTRY,GRC,Female,2021,81.95119556
COUNTRY,EST,Both,2009,75.04425699
COUNTRY,MAR,Both,2000,70.19460372
COUNTRY,SVK,Both,2001,73.45130702
COUNTRY,PAN,Female,2019,81.85566499
COUNTRY,NPL,Female,2020,72.99390367
COUNTRY,GNQ,Both,2002,55.47366319
COUNTRY,UKR,Female,2009,74.68599749
COUNTRY,SEN,Male,2011,64.28966723
COUNTRY,ISR,Male,2006,77.93135006
COUNTRY,ATG,Male,2003,72.95942707
COUNTRY,SVN,Female,2005,80.73285367
COUNTRY,SLV,Male,2004,68.89493973
COUNTRY,CZE,Both,2012,77.96926876
COUNTRY,MRT,Male,2004,65.67198006
COUNTRY,KEN,Female,2016,67.52974996
COUNTRY,SEN,Both,2021,67.79198263
COUNTRY,USA,Female,2020,79.50562761
COUNTRY,HTI,Male,2010,43.92518194
COUNTRY,NGA,Male,2011,58.83084255
COUNTRY,VNM,Female,2014,77.40416308
COUNTRY,LCA,Both,2017,76.138896
COUNTRY,MMR,Both,2009,63.9906783
COUNTRY,SRB,Female,2013,77.78790595
COUNTRY,DZA,Both,2000,72.46839135
COUNTRY,JPN,Male,2012,80.27508688
COUNTRY,EGY,Male,2008,67.11835054
REGION,EUR,Male,2017,74.45484928
COUNTRY,TUN,Female,2018,79.76295975
COUNTRY,JOR,Female,2008,75.76253849
COUNTRY,MUS,Female,2012,77.18541089
COUNTRY,SLB,Both,2007,63.76837921
REGION,EMR,Female,2011,69.73995187
COUNTRY,HND,Male,2006,69.93218868
COUNTRY,LBN,Female,2017,81.32461399
COUNTRY,BGD,Female,2014,74.00528111
COUNTRY,AUT,Both,2017,81.38857295
COUNTRY,PRY,Male,2019,72.18344057
COUNTRY,RWA,Female,2014,68.47845012
COUNTRY,UZB,Female,2018,73.56995769
WORLDBANKINCOMEGROUP,WB_LMI,Both,2019,69.57356781
COUNTRY,LAO,Female,2002,61.57429557
COUNTRY,CUB,Male,2010,75.84191348
COUNTRY,LKA,Both,2009,72.41934945
COUNTRY,PSE,Female,2006,73.5034094
WORLDBANKINCOMEGROUP,WB_HI,Male,2001,74.78328272
COUNTRY,LKA,Female,2003,77.57506155
COUNTRY,ALB,Both,2016,77.87870915
COUNTRY,BWA,Female,2018,66.60113571
COUNTRY,SLV,Both,2010,74.56329622
COUNTRY,SOM,Male,2006,47.64724144
COUNTRY,AZE,Male,2015,71.67624306
REGION,AFR,Both,2017,63.36220568
COUNTRY,GAB,Male,2011,60.36000839
COUNTRY,SLE,Female,2013,57.88166766
REGION,AMR,Female,2008,78.69613614
COUNTRY,IRN,Both,2021,74.71077692
COUNTRY,SSD,Both,2003,54.40318481
WORLDBANKINCOMEGROUP,WB_LI,Female,2016,65.19515941
COUNTRY,CZE,Female,2014,81.61625463
COUNTRY,TLS,Both,2009,66.64368547
COUNTRY,DNK,Male,2020,79.56240544
COUNTRY,SWZ,Both,2002,43.63857902
COUNTRY,GNQ,Both,2007,58.62674902
COUNTRY,MDA,Male,2002,62.26597515
COUNTRY,THA,Female,2004,75.49650246
REGION,EMR,Male,2000,64.14711529
COUNTRY,BHR,Male,2019,75.38745199
COUNTRY,CPV,Both,2000,71.69763358
COUNTRY,MKD,Both,2006,73.8246386
COUNTRY,CAN,Both,2009,80.88259979
COUNTRY,ISR,Both,2007,80.12300616
COUNTRY,NLD,Both,2013,81.11693502
COUNTRY,IND,Both,2009,67.04997477
COUNTRY,DNK,Male,2018,79.02367711
COUNTRY,AGO,Male,2016,59.48618868
COUNTRY,DJI,Female,2009,63.35757648
COUNTRY,MAR,Both,2009,72.16145438
COUNTRY,AFG,Male,2008,57.51223192
COUNTRY,MUS,Male,2018,70.85811041
COUNTRY,PAK,Male,2017,65.62912396
COUNTRY,GUY,Female,2014,69.96907386
COUNTRY,MYS,Female,2020,78.61255709
COUNTRY,URY,Both,2017,77.33933717
COUNTRY,AUS,Male,2011,79.90067619
COUNTRY,DJI,Male,2005,58.50495263
COUNTRY,GRC,Male,2019,78.7970393
COUNTRY,PAN,Male,2019,76.19820779
COUNTRY,DEU,Female,2008,82.26449667
COUNTRY,STP,Female,2020,73.0644237
COUNTRY,ATG,Both,2008,75.05552794
COUNTRY,RWA,Male,2004,53.26183173
COUNTRY,BDI,Female,2010,60.86568181
COUNTRY,MLI,Male,2014,59.29738335
COUNTRY,RWA,Both,2009,62.96873523
COUNTRY,ALB,Female,2009,77.98188702
REGION,EMR,Both,2010,68.14019842
COUNTRY,DOM,Female,2013,76.64738664
COUNTRY,GIN,Male,2015,57.82797481
COUNTRY,TLS,Both,2019,68.49880356
REGION,EUR,Female,2013,80.03936736
COUNTRY,TZA,Both,2015,65.15719683
COUNTRY,SUR,Male,2015,69.98430357
COUNTRY,PRI,Female,2014,83.08206749
COUNTRY,GMB,Both,2011,62.84614338
COUNTRY,RUS,Male,2014,65.03989237
COUNTRY,LSO,Male,2015,46.29348083
COUNTRY,HTI,Both,2015,62.5149437
COUNTRY,AZE,Both,2015,73.62700051
COUNTRY,AFG,Both,2012,59.92210578
COUNTRY,THA,Female,2005,76.31129714
COUNTRY,IND,Male,2014,67.35249858
COUNTRY,GNQ,Female,2010,59.31800827
COUNTRY,OMN,Male,2010,70.68190595
COUNTRY,CIV,Male,2003,50.79501384
COUNTRY,KOR,Male,2019,80.55797911
COUNTRY,KAZ,Female,2008,72.49014923
COUNTRY,URY,Female,2021,78.74074445
COUNTRY,AZE,Both,2010,69.81386619
COUNTRY,HUN,Both,2008,74.0004346
COUNTRY,BGR,Male,2009,70.01204979
COUNTRY,MKD,Both,2005,73.73592756
COUNTRY,ROU,Male,2013,71.51885533
COUNTRY,PRI,Both,2021,79.90294803
COUNTRY,IRN,Female,2004,76.58466474
COUNTRY,FSM,Male,2016,62.8571699
REGION,AMR,Both,2000,74.0865499
COUNTRY,LUX,Female,2011,83.4750538
COUNTRY,ECU,Female,2019,80.22590365
COUNTRY,POL,Female,2010,80.37225428
COUNTRY,GHA,Both,2020,66.18136667
COUNTRY,NOR,Female,2013,83.30382934
COUNTRY,BGD,Both,2006,68.09324389
COUNTRY,CPV,Both,2018,73.8583216
COUNTRY,GNQ,Male,2011,60.05226298
COUNTRY,NIC,Male,2013,74.16210459
COUNTRY,BOL,Male,2019,72.02745818
COUNTRY,AZE,Female,2019,78.08531304
COUNTRY,AZE,Both,2003,66.74212235
COUNTRY,PSE,Female,2004,73.46518864
COUNTRY,JOR,Both,2018,79.63154866
COUNTRY,MUS,Male,2010,69.92552639
COUNTRY,MYS,Female,2012,76.74457894
COUNTRY,SEN,Male,2009,63.42919055
REGION,WPR,Both,2018,77.3741563
COUNTRY,RUS,Female,2009,74.57816785
COUNTRY,SUR,Male,2005,68.3388888
COUNTRY,PAN,Female,2000,79.35858276
COUNTRY,WSM,Both,2018,70.09269594
COUNTRY,FJI,Female,2017,70.0687841
COUNTRY,TLS,Both,2002,63.92197693
GLOBAL,GLOBAL,Both,2013,71.6601959
COUNTRY,ESP,Female,2012,84.71018414
COUNTRY,NER,Both,2019,60.57303502
COUNTRY,PAN,Male,2018,75.78783673
COUNTRY,TUR,Both,2001,74.03517034
COUNTRY,MOZ,Male,2009,51.07207961
COUNTRY,CIV,Female,2010,59.40897267
COUNTRY,MMR,Female,2000,61.86728567
WORLDBANKINCOMEGROUP,WB_UMI,Female,2004,73.35808663
COUNTRY,MNG,Female,2015,73.59778296
COUNTRY,BEL,Female,2003,80.88262156
COUNTRY,LVA,Both,2001,69.80978592
WORLDBANKINCOMEGROUP,WB_LMI,Male,2009,64.29636438
COUNTRY,MWI,Female,2002,46.88845383
COUNTRY,BDI,Male,2000,41.82779147
COUNTRY,PHL,Both,2009,69.39723001
COUNTRY,UGA,Male,2005,52.63247331
COUNTRY,ECU,Male,2009,71.88764104
COUNTRY,MOZ,Both,2017,57.33253714
COUNTRY,IRN,Female,2000,75.21987214
COUNTRY,TON,Both,2009,70.18279546
COUNTRY,CRI,Female,2013,82.95776759
COUNTRY,GIN,Female,2005,57.33288263
COUNTRY,CMR,Both,2010,56.78466995
COUNTRY,GEO,Male,2018,69.10967717
COUNTRY,GRD,Both,2001,71.53484581
COUNTRY,COG,Male,2010,60.79045097
COUNTRY,MKD,Both,2017,75.98451895
COUNTRY,IND,Female,2006,67.32949731
COUNTRY,UGA,Female,2001,51.53599138
COUNTRY,PER,Both,2009,78.11832326
COUNTRY,LBN,Both,2016,78.81840788
COUNTRY,STP,Male,2004,64.72982848
COUNTRY,SVN,Both,2013,80.1367942
COUNTRY,UZB,Female,2012,70.02868507
COUNTRY,TUR,Female,2004,79.51195731
COUNTRY,IND,Both,2006,65.87842362
COUNTRY,DZA,Female,2008,75.55406248
COUNTRY,NAM,Female,2020,67.11462629
COUNTRY,KHM,Male,2010,63.8058312
COUNTRY,KIR,Both,2010,61.36040242
COUNTRY,ZMB,Male,2006,50.00311797
COUNTRY,BFA,Female,2019,65.06135687
COUNTRY,NZL,Female,2020,84.26538064
COUNTRY,CHN,Female,2021,80.52324523
COUNTRY,EGY,Both,2007,69.74814425
COUNTRY,MNE,Female,2002,75.77309049
COUNTRY,BLR,Both,2005,68.69743153
COUNTRY,SVK,Male,2003,69.79873753
COUNTRY,DNK,Both,2009,78.87762743
COUNTRY,TCD,Male,2001,50.06908689
COUNTRY,GTM,Male,2009,67.64234968
COUNTRY,TJK,Male,2007,66.85868063
COUNTRY,BHS,Both,2014,72.64786335
COUNTRY,PAK,Female,2019,67.7864406
COUNTRY,BLZ,Both,2001,70.61498891
COUNTRY,VUT,Both,2014,66.71134263
COUNTRY,BWA,Both,2017,64.01180659
COUNTRY,KIR,Both,2004,60.91263256
COUNTRY,ECU,Male,2006,70.92632871
COUNTRY,NAM,Female,2013,65.16129683
COUNTRY,DEU,Female,2005,81.71642462
COUNTRY,TZA,Both,2009,61.03787589
COUNTRY,COG,Male,2006,57.8882521
COUNTRY,KIR,Both,2021,60.87345633
COUNTRY,OMN,Both,2014,73.9416621
COUNTRY,PER,Male,2017,77.8534967
COUNTRY,NER,Both,2010,58.29155093
COUNTRY,MDV,Both,2015,77.25297582
COUNTRY,SLB,Female,2010,67.07213539
COUNTRY,HRV,Male,2018,75.24162376
COUNTRY,THA,Male,2012,72.90397114
COUNTRY,NPL,Female,2004,69.03719151
COUNTRY,ARM,Male,2021,68.59850963
COUNTRY,KIR,Male,2020,58.48495276
COUNTRY,GHA,Both,2019,65.97133363
COUNTRY,KWT,Both,2015,81.44722022
COUNTRY,PAK,Both,2021,65.99092295
COUNTRY,POL,Male,2011,72.4220703
COUNTRY,COM,Female,2017,69.0194309
COUNTRY,IDN,Female,2009,70.68346773
COUNTRY,JAM,Male,2013,72.32669436
COUNTRY,TUN,Male,2014,74.31676539
COUNTRY,LVA,Both,2006,70.37307271
COUNTRY,STP,Male,2018,69.97173825
COUNTRY,GEO,Female,2002,73.48593266
COUNTRY,NER,Male,2018,59.56258064
COUNTRY,URY,Male,2019,73.35699132
COUNTRY,MEX,Female,2015,78.5410638
COUNTRY,TON,Female,2002,74.6856363
COUNTRY,USA,Male,2016,76.37167485
COUNTRY,BGD,Both,2021,73.10251672
COUNTRY,SEN,Female,2014,68.4475013
WORLDBANKINCOMEGROUP,WB_HI,Male,2006,76.10132054
COUNTRY,TZA,Male,2011,60.8642348
COUNTRY,MLT,Female,2012,82.98310849
COUNTRY,MMR,Both,2014,67.0395851
COUNTRY,ETH,Male,2016,65.88163244
COUNTRY,IRQ,Male,2000,66.87052603
COUNTRY,CPV,Both,2021,73.16097765
COUNTRY,VCT,Female,2013,75.05634723
COUNTRY,NZL,Female,2001,80.73549291
COUNTRY,COD,Female,2021,63.9117742
COUNTRY,LSO,Female,2009,49.95896611
COUNTRY,GBR,Female,2003,80.22210667
COUNTRY,MRT,Male,2002,64.39630989
COUNTRY,ESP,Male,2021,79.98630023
COUNTRY,BHS,Male,2006,69.36003518
COUNTRY,ETH,Female,2001,53.43407479
COUNTRY,KIR,Female,2011,64.64435263
COUNTRY,NGA,Female,2004,57.51358059
COUNTRY,POL,Female,2019,81.49692483
COUNTRY,PAN,Male,2001,73.13744564
REGION,EMR,Female,2010,69.65004902
COUNTRY,TJK,Female,2000,67.95869258
COUNTRY,SOM,Female,2002,51.72057146
COUNTRY,SUR,Female,2016,76.06941035
COUNTRY,HRV,Male,2015,74.54938447
COUNTRY,NIC,Male,2008,73.34886251
COUNTRY,FSM,Both,2010,64.77779493
COUNTRY,JOR,Female,2017,79.58326759
COUNTRY,CMR,Both,2014,58.43615921
COUNTRY,STP,Both,2014,70.26367532
COUNTRY,CAN,Both,2008,80.56313756
COUNTRY,LAO,Both,2015,66.87363139
COUNTRY,IDN,Both,2020,69.70367312
COUNTRY,AFG,Male,2014,59.66268077
COUNTRY,SYC,Both,2021,74.01196664
COUNTRY,GUY,Male,2001,61.74657627
COUNTRY,GTM,Male,2008,67.72565735
COUNTRY,PRY,Female,2002,77.58567108
COUNTRY,DJI,Both,2012,62.75529104
WORLDBANKINCOMEGROUP,WB_LMI,Female,2015,70.3579557
COUNTRY,GTM,Female,2019,75.20206151
COUNTRY,MDA,Male,2013,67.30146766
COUNTRY,TUR,Female,2018,80.08020229
COUNTRY,NAM,Male,2002,49.97466197
COUNTRY,UGA,Female,2004,55.15521363
COUNTRY,GHA,Female,2009,63.7797963
COUNTRY,CAF,Female,2001,45.69320991
COUNTRY,BRA,Male,2021,69.04410946
COUNTRY,BHS,Female,2014,75.69408629
COUNTRY,SYC,Both,2019,73.12375678
COUNTRY,BLZ,Male,2016,71.55323347
COUNTRY,KGZ,Female,2017,76.40308483
COUNTRY,DJI,Both,2002,59.49469647
COUNTRY,LSO,Both,2017,51.05416565
COUNTRY,MRT,Both,2014,69.29386756
COUNTRY,SOM,Male,2015,51.26942495
COUNTRY,LSO,Male,2008,44.07407567
COUNTRY,POL,Female,2013,80.8045168
COUNTRY,COD,Female,2005,56.4499795
COUNTRY,URY,Both,2006,76.33233577
COUNTRY,SGP,Male,2011,79.76393468
COUNTRY,SVN,Female,2016,83.67828909
COUNTRY,DZA,Male,2001,71.62952727
COUNTRY,DJI,Both,2016,64.3388502
COUNTRY,NIC,Female,2015,80.69718423
COUNTRY,QAT,Male,2018,78.23394922
COUNTRY,JPN,Both,2021,84.46067178
COUNTRY,MEX,Male,2012,72.92050247
COUNTRY,DOM,Male,2008,70.71721345
COUNTRY,GEO,Male,2007,67.92667544
COUNTRY,SLV,Both,2014,73.8558025
REGION,SEAR,Both,2003,65.44284512
COUNTRY,USA,Both,2012,78.77111574
COUNTRY,BTN,Female,2015,74.24073046
COUNTRY,COM,Both,2005,64.27700657
COUNTRY,MDG,Female,2004,61.16823184
COUNTRY,LSO,Both,2013,48.96059544
COUNTRY,CIV,Female,2000,53.25129821
COUNTRY,GNQ,Male,2014,60.30341517
COUNTRY,IND,Female,2000,64.28813363
COUNTRY,BHS,Female,2001,74.51376111
COUNTRY,TUR,Both,2007,76.70654932
COUNTRY,KIR,Both,2016,61.75804085
COUNTRY,ESP,Male,2002,76.15602244
COUNTRY,ETH,Both,2019,68.84848169
COUNTRY,BTN,Female,2006,70.84582071
COUNTRY,DJI,Female,2004,61.3750359
COUNTRY,HUN,Female,2006,77.55195195
COUNTRY,MNE,Both,2013,76.3576393
COUNTRY,CAN,Male,2014,79.65219763
COUNTRY,IRN,Female,2011,78.75916515
COUNTRY,TUN,Male,2017,74.61286009
COUNTRY,SSD,Both,2002,53.71928707
COUNTRY,KEN,Both,2002,54.58698847
COUNTRY,NAM,Both,2017,62.37183813
COUNTRY,BLZ,Female,2011,76.55315843
COUNTRY,NAM,Both,2021,60.35994599
COUNTRY,KAZ,Female,2021,73.93874626
COUNTRY,SRB,Both,2004,72.65350507
COUNTRY,UZB,Both,2017,70.40271496
COUNTRY,BWA,Both,2019,64.91884565
COUNTRY,MUS,Male,2001,68.11884474
COUNTRY,SUR,Male,2008,69.24189762
COUNTRY,BFA,Male,2004,52.68387619
COUNTRY,LUX,Both,2010,81.17521457
COUNTRY,PER,Female,2005,78.94058416
COUNTRY,GUY,Both,2021,66.0777533
COUNTRY,SSD,Male,2010,57.01599861
COUNTRY,ESP,Both,2012,81.9595375
COUNTRY,GMB,Female,2016,66.04930024
COUNTRY,ZWE,Male,2016,55.79677734
WORLDBANKINCOMEGROUP,WB_UMI,Female,2018,78.58336969
COUNTRY,PER,Male,2018,77.50992049
COUNTRY,TZA,Female,2020,69.12504947
GLOBAL,GLOBAL,Female,2000,69.21746047
COUNTRY,LAO,Both,2005,61.3511366
COUNTRY,DJI,Female,2019,67.26533545
COUNTRY,TKM,Both,2014,68.91649587
COUNTRY,SOM,Male,2007,47.70384861
COUNTRY,SVN,Female,2015,83.29663441
COUNTRY,PHL,Female,2000,73.99693891
COUNTRY,MAR,Both,2002,70.73932756
COUNTRY,QAT,Both,2013,75.79521614
COUNTRY,SEN,Female,2021,69.4721467
COUNTRY,SWZ,Both,2016,53.13250876
COUNTRY,NLD,Male,2002,75.94203511
COUNTRY,FJI,Male,2003,64.69099916
COUNTRY,JAM,Male,2015,69.69239935
COUNTRY,JPN,Female,2005,85.47794181
COUNTRY,NGA,Male,2019,61.6763007
COUNTRY,BHR,Both,2001,70.36971635
COUNTRY,RWA,Male,2009,60.79745689
COUNTRY,DZA,Both,2013,75.79056138
COUNTRY,IRQ,Female,2012,74.25905369
COUNTRY,MLT,Male,2019,80.31026611
COUNTRY,KAZ,Female,2015,76.21313658
COUNTRY,BIH,Both,2004,76.62934847
COUNTRY,IDN,Male,2021,66.41327031
COUNTRY,PAN,Female,2010,80.33148763
COUNTRY,GHA,Female,2014,66.5599189
COUNTRY,SSD,Female,2006,58.02386586
COUNTRY,MEX,Female,2018,78.92788819
COUNTRY,LBN,Both,2012,78.05803939
COUNTRY,GAB,Male,2008,59.28293768
COUNTRY,TON,Female,2008,74.85272352
COUNTRY,PRT,Male,2005,74.68043071
COUNTRY,CHL,Male,2020,77.31599017
COUNTRY,VNM,Both,2005,72.17650018
COUNTRY,GIN,Male,2021,59.94664411
COUNTRY,BIH,Male,2010,74.27349274
COUNTRY,MNG,Female,2013,72.78147075
WORLDBANKINCOMEGROUP,WB_UMI,Male,2014,71.5024955
COUNTRY,MLT,Both,2007,79.64226641
COUNTRY,AUT,Female,2013,83.29853127
COUNTRY,UGA,Female,2003,53.61830875
COUNTRY,YEM,Female,2016,70.275108
COUNTRY,ARG,Female,2010,78.94818571
COUNTRY,ECU,Both,2005,73.75770165
COUNTRY,PSE,Male,2012,70.79534227
COUNTRY,TUR,Both,2020,76.17525576
COUNTRY,BHS,Female,2015,75.97452567
COUNTRY,CIV,Female,2004,54.79970529
COUNTRY,VUT,Both,2017,66.98064455
COUNTRY,MDV,Both,2014,76.80961188
COUNTRY,PRY,Both,2019,75.07903551
COUNTRY,BGD,Female,2006,70.28073443
COUNTRY,NLD,Female,2004,81.21707544
COUNTRY,CZE,Male,2010,74.4065987
COUNTRY,ALB,Both,2007,74.53678554
COUNTRY,NER,Both,2021,59.97070525
COUNTRY,TZA,Female,2004,56.56155012
COUNTRY,ZMB,Female,2010,59.56145958
COUNTRY,ISR,Both,2002,78.56218757
COUNTRY,SWE,Male,2002,77.61630928
COUNTRY,JAM,Both,2020,72.64037778
COUNTRY,MDA,Both,2003,66.19700504
COUNTRY,CHE,Female,2013,84.40314887
COUNTRY,SRB,Female,2007,76.29113102
COUNTRY,LBY,Male,2014,70.24648343
COUNTRY,IRQ,Female,2009,73.35191413
COUNTRY,ARE,Female,2010,81.18726159
COUNTRY,VEN,Both,2020,72.40374475
COUNTRY,SEN,Both,2000,58.6097114
COUNTRY,SYC,Both,2020,77.26435364
COUNTRY,BLZ,Female,2021,75.44019276
COUNTRY,PAK,Male,2010,63.32109282
COUNTRY,ISR,Female,2016,83.91589195
COUNTRY,MAR,Female,2008,72.57658501
COUNTRY,KIR,Female,2000,63.61204757
COUNTRY,ISL,Female,2014,83.51930415
COUNTRY,NGA,Female,2001,55.755312
COUNTRY,GNB,Both,2012,56.47290302
COUNTRY,SYR,Both,2005,73.23261717
COUNTRY,SYC,Both,2005,72.35775752
COUNTRY,KHM,Both,2000,59.10171682
COUNTRY,TUR,Male,2011,73.65089393
COUNTRY,SLB,Both,2018,65.55013712
COUNTRY,JPN,Female,2007,85.90250436
COUNTRY,AGO,Both,2017,62.03682911
COUNTRY,SWE,Male,2007,78.82494187
COUNTRY,ZMB,Male,2018,59.07181004
COUNTRY,RWA,Female,2021,69.40378338
COUNTRY,GMB,Both,2006,60.88522742
COUNTRY,COD,Both,2012,58.3404554
COUNTRY,IRL,Female,2005,81.09646601
COUNTRY,AFG,Male,2013,59.95228447
COUNTRY,SDN,Male,2018,68.14219734
COUNTRY,TTO,Both,2002,71.08783441
COUNTRY,TKM,Female,2013,72.64127835
COUNTRY,PHL,Male,2003,65.68670673
COUNTRY,THA,Male,2009,71.92516285
COUNTRY,BGR,Female,2016,78.38294235
COUNTRY,POL,Female,2018,81.36355456
COUNTRY,DOM,Both,2005,72.80023496
COUNTRY,PRT,Both,2011,80.24005801
COUNTRY,GMB,Male,2008,59.8037786
COUNTRY,RUS,Both,2013,70.69584464
COUNTRY,KGZ,Female,2020,75.08209805
COUNTRY,CAN,Female,2004,82.07825363
COUNTRY,ISL,Female,2021,83.8896676
COUNTRY,BHR,Male,2002,69.84980885
COUNTRY,TGO,Female,2008,60.11704506
COUNTRY,CRI,Male,2021,75.8768644
REGION,SEAR,Both,2001,64.52874216
COUNTRY,ETH,Female,2009,63.5897099
COUNTRY,EST,Male,2016,73.21819164
COUNTRY,GNQ,Both,2020,61.15866176
COUNTRY,IND,Male,2003,63.37494536
COUNTRY,MKD,Female,2015,77.27532673
COUNTRY,PRK,Male,2015,68.38717277
COUNTRY,JOR,Both,2010,76.68909265
COUNTRY,CHE,Female,2008,83.97101918
COUNTRY,ZAF,Male,2014,59.5406069
COUNTRY,MWI,Female,2015,64.87022428
COUNTRY,COM,Female,2004,64.79049298
COUNTRY,FSM,Both,2020,65.67162273
COUNTRY,SSD,Both,2005,55.89935062
COUNTRY,BFA,Male,2008,55.4958255
WORLDBANKINCOMEGROUP,WB_LMI,Female,2009,68.27976573
COUNTRY,BRA,Both,2009,73.8424263
COUNTRY,MUS,Female,2018,77.32586145
COUNTRY,ARE,Female,2005,79.51769183
COUNTRY,KIR,Female,2020,65.25173239
COUNTRY,COM,Both,2013,66.72653391
COUNTRY,TLS,Male,2008,65.66943838
COUNTRY,JOR,Female,2019,80.34465978
COUNTRY,MUS,Female,2002,75.15759223
